entrant_level,campus,fall_term,count_type,ethnicity,n
transfer,Santa Barbara,2020,App,International,2946
transfer,Santa Barbara,2021,App,International,2760
transfer,Santa Barbara,2022,App,International,1923
transfer,Santa Barbara,2023,App,International,1663
transfer,Santa Barbara,2024,App,International,1830
transfer,Santa Barbara,2025,App,International,2001
transfer,Santa Barbara,2017,Adm,African American,359
transfer,Santa Barbara,2018,Adm,African American,396
transfer,Santa Barbara,2019,Adm,African American,342
transfer,Santa Barbara,2020,Adm,African American,432
transfer,Santa Barbara,2021,Adm,African American,377
transfer,Santa Barbara,2022,Adm,African American,404
transfer,Santa Barbara,2023,Adm,African American,427
transfer,Santa Barbara,2024,Adm,African American,474
transfer,Santa Barbara,2025,Adm,African American,475
transfer,Santa Barbara,2017,Adm,American Indian,55
transfer,Santa Barbara,2018,Adm,American Indian,49
transfer,Santa Barbara,2019,Adm,American Indian,56
transfer,Santa Barbara,2020,Adm,American Indian,75
transfer,Santa Barbara,2021,Adm,American Indian,47
transfer,Santa Barbara,2022,Adm,American Indian,71
transfer,Santa Barbara,2023,Adm,American Indian,76
transfer,Santa Barbara,2024,Adm,American Indian,87
transfer,Santa Barbara,2025,Adm,American Indian,74
transfer,Santa Barbara,2017,Adm,Asian,2152
transfer,Santa Barbara,2018,Adm,Asian,2269
transfer,Santa Barbara,2019,Adm,Asian,2263
transfer,Santa Barbara,2020,Adm,Asian,2757
transfer,Santa Barbara,2021,Adm,Asian,2690
transfer,Santa Barbara,2022,Adm,Asian,2852
transfer,Santa Barbara,2023,Adm,Asian,2934
transfer,Santa Barbara,2024,Adm,Asian,3210
transfer,Santa Barbara,2025,Adm,Asian,3150
transfer,Santa Barbara,2017,Adm,Hispanic/Latino(a),2057
transfer,Santa Barbara,2018,Adm,Hispanic/Latino(a),2261
transfer,Santa Barbara,2019,Adm,Hispanic/Latino(a),2082
transfer,Santa Barbara,2020,Adm,Hispanic/Latino(a),2576
transfer,Santa Barbara,2021,Adm,Hispanic/Latino(a),2007
transfer,Santa Barbara,2022,Adm,Hispanic/Latino(a),2369
transfer,Santa Barbara,2023,Adm,Hispanic/Latino(a),2295
transfer,Santa Barbara,2024,Adm,Hispanic/Latino(a),2695
transfer,Santa Barbara,2025,Adm,Hispanic/Latino(a),2541
transfer,Santa Barbara,2017,Adm,Pacific Islander,28
transfer,Santa Barbara,2018,Adm,Pacific Islander,27
transfer,Santa Barbara,2019,Adm,Pacific Islander,20
transfer,Santa Barbara,2020,Adm,Pacific Islander,26
transfer,Santa Barbara,2021,Adm,Pacific Islander,18
transfer,Santa Barbara,2022,Adm,Pacific Islander,23
transfer,Santa Barbara,2023,Adm,Pacific Islander,26
transfer,Santa Barbara,2024,Adm,Pacific Islander,24
transfer,Santa Barbara,2025,Adm,Pacific Islander,28
transfer,Santa Barbara,2017,Adm,Unknown,246
transfer,Santa Barbara,2018,Adm,Unknown,244
transfer,Santa Barbara,2019,Adm,Unknown,221
transfer,Santa Barbara,2020,Adm,Unknown,395
transfer,Santa Barbara,2021,Adm,Unknown,187
transfer,Santa Barbara,2022,Adm,Unknown,204
transfer,Santa Barbara,2023,Adm,Unknown,281
transfer,Santa Barbara,2024,Adm,Unknown,271
transfer,Santa Barbara,2025,Adm,Unknown,260
transfer,Santa Barbara,2017,Adm,White,2795
transfer,Santa Barbara,2018,Adm,White,2996
transfer,Santa Barbara,2019,Adm,White,2918
transfer,Santa Barbara,2020,Adm,White,3129
transfer,Santa Barbara,2021,Adm,White,2918
transfer,Santa Barbara,2022,Adm,White,3143
transfer,Santa Barbara,2023,Adm,White,3240
transfer,Santa Barbara,2024,Adm,White,3512
transfer,Santa Barbara,2025,Adm,White,3305
transfer,Santa Barbara,2017,Adm,International,1684
transfer,Santa Barbara,2018,Adm,International,1895
transfer,Santa Barbara,2019,Adm,International,1524
transfer,Santa Barbara,2020,Adm,International,1860
transfer,Santa Barbara,2021,Adm,International,1796
transfer,Santa Barbara,2022,Adm,International,1179
transfer,Santa Barbara,2023,Adm,International,999
transfer,Santa Barbara,2024,Adm,International,1096
transfer,Santa Barbara,2025,Adm,International,1305
transfer,Santa Barbara,2017,Enr,African American,109
transfer,Santa Barbara,2018,Enr,African American,103
transfer,Santa Barbara,2019,Enr,African American,85
transfer,Santa Barbara,2020,Enr,African American,92
transfer,Santa Barbara,2021,Enr,African American,78
transfer,Santa Barbara,2022,Enr,African American,87
transfer,Santa Barbara,2023,Enr,African American,80
transfer,Santa Barbara,2024,Enr,African American,81
transfer,Santa Barbara,2025,Enr,African American,83
transfer,Santa Barbara,2017,Enr,American Indian,20
transfer,Santa Barbara,2018,Enr,American Indian,15
transfer,Santa Barbara,2019,Enr,American Indian,25
transfer,Santa Barbara,2020,Enr,American Indian,17
transfer,Santa Barbara,2021,Enr,American Indian,10
transfer,Santa Barbara,2022,Enr,American Indian,25
transfer,Santa Barbara,2023,Enr,American Indian,18
transfer,Santa Barbara,2024,Enr,American Indian,21
transfer,Santa Barbara,2025,Enr,American Indian,14
transfer,Santa Barbara,2017,Enr,Asian,385
transfer,Santa Barbara,2018,Enr,Asian,373
transfer,Santa Barbara,2019,Enr,Asian,398
transfer,Santa Barbara,2020,Enr,Asian,532
transfer,Santa Barbara,2021,Enr,Asian,441
transfer,Santa Barbara,2022,Enr,Asian,393
transfer,Santa Barbara,2023,Enr,Asian,338
transfer,Santa Barbara,2024,Enr,Asian,429
transfer,Santa Barbara,2025,Enr,Asian,406
transfer,Santa Barbara,2017,Enr,Hispanic/Latino(a),569
transfer,Santa Barbara,2018,Enr,Hispanic/Latino(a),621
transfer,Santa Barbara,2019,Enr,Hispanic/Latino(a),535
transfer,Santa Barbara,2020,Enr,Hispanic/Latino(a),608
transfer,Santa Barbara,2021,Enr,Hispanic/Latino(a),499
transfer,Santa Barbara,2022,Enr,Hispanic/Latino(a),557
transfer,Santa Barbara,2023,Enr,Hispanic/Latino(a),501
transfer,Santa Barbara,2024,Enr,Hispanic/Latino(a),581
transfer,Santa Barbara,2025,Enr,Hispanic/Latino(a),547
transfer,Santa Barbara,2017,Enr,Pacific Islander,8
transfer,Santa Barbara,2018,Enr,Pacific Islander,8
transfer,Santa Barbara,2019,Enr,Pacific Islander,5
transfer,Santa Barbara,2020,Enr,Pacific Islander,7
transfer,Santa Barbara,2021,Enr,Pacific Islander,7
transfer,Santa Barbara,2022,Enr,Pacific Islander,9
transfer,Santa Barbara,2023,Enr,Pacific Islander,6
transfer,Santa Barbara,2024,Enr,Pacific Islander,9
transfer,Santa Barbara,2025,Enr,Pacific Islander,6
transfer,Santa Barbara,2017,Enr,Unknown,61
transfer,Santa Barbara,2018,Enr,Unknown,56
transfer,Santa Barbara,2019,Enr,Unknown,50
transfer,Santa Barbara,2020,Enr,Unknown,106
transfer,Santa Barbara,2021,Enr,Unknown,33
transfer,Santa Barbara,2022,Enr,Unknown,39
transfer,Santa Barbara,2023,Enr,Unknown,54
transfer,Santa Barbara,2024,Enr,Unknown,41
transfer,Santa Barbara,2025,Enr,Unknown,51
transfer,Santa Barbara,2017,Enr,White,760
transfer,Santa Barbara,2018,Enr,White,834
transfer,Santa Barbara,2019,Enr,White,772
transfer,Santa Barbara,2020,Enr,White,872
transfer,Santa Barbara,2021,Enr,White,830
transfer,Santa Barbara,2022,Enr,White,800
transfer,Santa Barbara,2023,Enr,White,822
transfer,Santa Barbara,2024,Enr,White,877
transfer,Santa Barbara,2025,Enr,White,850
transfer,Santa Barbara,2017,Enr,International,300
transfer,Santa Barbara,2018,Enr,International,464
transfer,Santa Barbara,2019,Enr,International,247
transfer,Santa Barbara,2020,Enr,International,219
transfer,Santa Barbara,2021,Enr,International,204
transfer,Santa Barbara,2022,Enr,International,189
transfer,Santa Barbara,2023,Enr,International,83
transfer,Santa Barbara,2024,Enr,International,71
transfer,Santa Barbara,2025,Enr,International,81
transfer,Santa Cruz,2017,App,African American,491
transfer,Santa Cruz,2018,App,African American,630
transfer,Santa Cruz,2019,App,African American,616
transfer,Santa Cruz,2020,App,African American,689
transfer,Santa Cruz,2021,App,African American,746
transfer,Santa Cruz,2022,App,African American,656
transfer,Santa Cruz,2023,App,African American,705
transfer,Santa Cruz,2024,App,African American,739
transfer,Santa Cruz,2025,App,African American,787
transfer,Santa Cruz,2017,App,American Indian,83
transfer,Santa Cruz,2018,App,American Indian,93
transfer,Santa Cruz,2019,App,American Indian,81
transfer,Santa Cruz,2020,App,American Indian,103
transfer,Santa Cruz,2021,App,American Indian,89
transfer,Santa Cruz,2022,App,American Indian,103
transfer,Santa Cruz,2023,App,American Indian,134
transfer,Santa Cruz,2024,App,American Indian,135
transfer,Santa Cruz,2025,App,American Indian,129
transfer,Santa Cruz,2017,App,Asian,2450
transfer,Santa Cruz,2018,App,Asian,2708
transfer,Santa Cruz,2019,App,Asian,2829
transfer,Santa Cruz,2020,App,Asian,2969
transfer,Santa Cruz,2021,App,Asian,3321
transfer,Santa Cruz,2022,App,Asian,2995
transfer,Santa Cruz,2023,App,Asian,2892
transfer,Santa Cruz,2024,App,Asian,3205
transfer,Santa Cruz,2025,App,Asian,3332
transfer,Santa Cruz,2017,App,Hispanic/Latino(a),2694
transfer,Santa Cruz,2018,App,Hispanic/Latino(a),3277
transfer,Santa Cruz,2019,App,Hispanic/Latino(a),3206
transfer,Santa Cruz,2020,App,Hispanic/Latino(a),3574
transfer,Santa Cruz,2021,App,Hispanic/Latino(a),3790
transfer,Santa Cruz,2022,App,Hispanic/Latino(a),3314
transfer,Santa Cruz,2023,App,Hispanic/Latino(a),3161
transfer,Santa Cruz,2024,App,Hispanic/Latino(a),3574
transfer,Santa Cruz,2025,App,Hispanic/Latino(a),4018
transfer,Santa Cruz,2017,App,Pacific Islander,45
transfer,Santa Cruz,2018,App,Pacific Islander,51
transfer,Santa Cruz,2019,App,Pacific Islander,39
transfer,Santa Cruz,2020,App,Pacific Islander,60
transfer,Santa Cruz,2021,App,Pacific Islander,51
transfer,Santa Cruz,2022,App,Pacific Islander,48
transfer,Santa Cruz,2023,App,Pacific Islander,36
transfer,Santa Cruz,2024,App,Pacific Islander,47
transfer,Santa Cruz,2025,App,Pacific Islander,49
transfer,Santa Cruz,2017,App,White,3030
transfer,Santa Cruz,2018,App,White,3435
transfer,Santa Cruz,2019,App,White,3338
transfer,Santa Cruz,2020,App,White,3401
transfer,Santa Cruz,2021,App,White,3882
transfer,Santa Cruz,2022,App,White,3544
transfer,Santa Cruz,2023,App,White,3331
transfer,Santa Cruz,2024,App,White,3478
transfer,Santa Cruz,2025,App,White,3530
transfer,Santa Cruz,2017,App,Unknown,297
transfer,Santa Cruz,2018,App,Unknown,337
transfer,Santa Cruz,2019,App,Unknown,293
transfer,Santa Cruz,2020,App,Unknown,462
transfer,Santa Cruz,2021,App,Unknown,245
transfer,Santa Cruz,2022,App,Unknown,220
transfer,Santa Cruz,2023,App,Unknown,246
transfer,Santa Cruz,2024,App,Unknown,274
transfer,Santa Cruz,2025,App,Unknown,294
transfer,Santa Cruz,2017,App,International,1036
transfer,Santa Cruz,2018,App,International,1303
transfer,Santa Cruz,2019,App,International,1393
transfer,Santa Cruz,2020,App,International,1314
transfer,Santa Cruz,2021,App,International,1113
transfer,Santa Cruz,2022,App,International,839
transfer,Santa Cruz,2023,App,International,663
transfer,Santa Cruz,2024,App,International,670
transfer,Santa Cruz,2025,App,International,704
transfer,Santa Cruz,2017,Adm,African American,254
transfer,Santa Cruz,2018,Adm,African American,353
transfer,Santa Cruz,2019,Adm,African American,327
transfer,Santa Cruz,2020,Adm,African American,380
transfer,Santa Cruz,2021,Adm,African American,342
transfer,Santa Cruz,2022,Adm,African American,333
transfer,Santa Cruz,2023,Adm,African American,371
transfer,Santa Cruz,2024,Adm,African American,375
transfer,Santa Cruz,2025,Adm,African American,445
transfer,Santa Cruz,2017,Adm,American Indian,47
transfer,Santa Cruz,2018,Adm,American Indian,55
transfer,Santa Cruz,2019,Adm,American Indian,44
transfer,Santa Cruz,2020,Adm,American Indian,63
transfer,Santa Cruz,2021,Adm,American Indian,47
transfer,Santa Cruz,2022,Adm,American Indian,65
transfer,Santa Cruz,2023,Adm,American Indian,76
transfer,Santa Cruz,2024,Adm,American Indian,75
transfer,Santa Cruz,2025,Adm,American Indian,66
transfer,Santa Cruz,2017,Adm,Asian,1398
transfer,Santa Cruz,2018,Adm,Asian,1797
transfer,Santa Cruz,2019,Adm,Asian,1648
transfer,Santa Cruz,2020,Adm,Asian,1874
transfer,Santa Cruz,2021,Adm,Asian,1878
transfer,Santa Cruz,2022,Adm,Asian,1810
transfer,Santa Cruz,2023,Adm,Asian,1957
transfer,Santa Cruz,2024,Adm,Asian,2134
transfer,Santa Cruz,2025,Adm,Asian,2368
transfer,Santa Cruz,2017,Adm,Hispanic/Latino(a),1614
transfer,Santa Cruz,2018,Adm,Hispanic/Latino(a),2185
transfer,Santa Cruz,2019,Adm,Hispanic/Latino(a),1965
transfer,Santa Cruz,2020,Adm,Hispanic/Latino(a),2334
transfer,Santa Cruz,2021,Adm,Hispanic/Latino(a),2220
transfer,Santa Cruz,2022,Adm,Hispanic/Latino(a),2005
transfer,Santa Cruz,2023,Adm,Hispanic/Latino(a),2001
transfer,Santa Cruz,2024,Adm,Hispanic/Latino(a),2260
transfer,Santa Cruz,2025,Adm,Hispanic/Latino(a),2754
transfer,Santa Cruz,2017,Adm,Pacific Islander,28
transfer,Santa Cruz,2018,Adm,Pacific Islander,25
transfer,Santa Cruz,2019,Adm,Pacific Islander,28
transfer,Santa Cruz,2020,Adm,Pacific Islander,32
transfer,Santa Cruz,2021,Adm,Pacific Islander,36
transfer,Santa Cruz,2022,Adm,Pacific Islander,21
transfer,Santa Cruz,2023,Adm,Pacific Islander,16
transfer,Santa Cruz,2024,Adm,Pacific Islander,29
transfer,Santa Cruz,2025,Adm,Pacific Islander,33
transfer,Santa Cruz,2017,Adm,Unknown,193
transfer,Santa Cruz,2018,Adm,Unknown,213
transfer,Santa Cruz,2019,Adm,Unknown,179
transfer,Santa Cruz,2020,Adm,Unknown,281
transfer,Santa Cruz,2021,Adm,Unknown,135
transfer,Santa Cruz,2022,Adm,Unknown,134
transfer,Santa Cruz,2023,Adm,Unknown,174
transfer,Santa Cruz,2024,Adm,Unknown,168
transfer,Santa Cruz,2025,Adm,Unknown,201
transfer,Santa Cruz,2017,Adm,White,1900
transfer,Santa Cruz,2018,Adm,White,2276
transfer,Santa Cruz,2019,Adm,White,2107
transfer,Santa Cruz,2020,Adm,White,2195
transfer,Santa Cruz,2021,Adm,White,2327
transfer,Santa Cruz,2022,Adm,White,2195
transfer,Santa Cruz,2023,Adm,White,2160
transfer,Santa Cruz,2024,Adm,White,2296
transfer,Santa Cruz,2025,Adm,White,2464
transfer,Santa Cruz,2017,Adm,International,580
transfer,Santa Cruz,2018,Adm,International,821
transfer,Santa Cruz,2019,Adm,International,759
transfer,Santa Cruz,2020,Adm,International,761
transfer,Santa Cruz,2021,Adm,International,659
transfer,Santa Cruz,2022,Adm,International,536
transfer,Santa Cruz,2023,Adm,International,407
transfer,Santa Cruz,2024,Adm,International,395
transfer,Santa Cruz,2025,Adm,International,439
transfer,Santa Cruz,2017,Enr,African American,54
transfer,Santa Cruz,2018,Enr,African American,86
transfer,Santa Cruz,2019,Enr,African American,64
transfer,Santa Cruz,2020,Enr,African American,84
transfer,Santa Cruz,2021,Enr,African American,84
transfer,Santa Cruz,2022,Enr,African American,46
transfer,Santa Cruz,2023,Enr,African American,59
transfer,Santa Cruz,2024,Enr,African American,68
transfer,Santa Cruz,2025,Enr,African American,61
transfer,Santa Cruz,2017,Enr,American Indian,7
transfer,Santa Cruz,2018,Enr,American Indian,18
transfer,Santa Cruz,2019,Enr,American Indian,16
transfer,Santa Cruz,2020,Enr,American Indian,11
transfer,Santa Cruz,2021,Enr,American Indian,10
transfer,Santa Cruz,2025,Enr,American Indian,13
transfer,Santa Cruz,2017,Enr,Asian,220
transfer,Santa Cruz,2018,Enr,Asian,342
transfer,Santa Cruz,2019,Enr,Asian,297
transfer,Santa Cruz,2020,Enr,Asian,360
transfer,Santa Cruz,2021,Enr,Asian,376
transfer,Santa Cruz,2022,Enr,Asian,236
transfer,Santa Cruz,2023,Enr,Asian,265
transfer,Santa Cruz,2024,Enr,Asian,289
transfer,Santa Cruz,2025,Enr,Asian,302
transfer,Santa Cruz,2017,Enr,Hispanic/Latino(a),368
transfer,Santa Cruz,2018,Enr,Hispanic/Latino(a),598
transfer,Santa Cruz,2019,Enr,Hispanic/Latino(a),433
transfer,Santa Cruz,2020,Enr,Hispanic/Latino(a),504
transfer,Santa Cruz,2021,Enr,Hispanic/Latino(a),513
transfer,Santa Cruz,2022,Enr,Hispanic/Latino(a),359
transfer,Santa Cruz,2023,Enr,Hispanic/Latino(a),303
transfer,Santa Cruz,2024,Enr,Hispanic/Latino(a),351
transfer,Santa Cruz,2025,Enr,Hispanic/Latino(a),431
transfer,Santa Cruz,2017,Enr,Pacific Islander,6
transfer,Santa Cruz,2018,Enr,Pacific Islander,7
transfer,Santa Cruz,2019,Enr,Pacific Islander,9
transfer,Santa Cruz,2020,Enr,Pacific Islander,5
transfer,Santa Cruz,2021,Enr,Pacific Islander,9
transfer,Santa Cruz,2025,Enr,Pacific Islander,6
transfer,Santa Cruz,2017,Enr,Unknown,41
transfer,Santa Cruz,2018,Enr,Unknown,58
transfer,Santa Cruz,2019,Enr,Unknown,34
transfer,Santa Cruz,2020,Enr,Unknown,72
transfer,Santa Cruz,2021,Enr,Unknown,33
transfer,Santa Cruz,2022,Enr,Unknown,22
transfer,Santa Cruz,2023,Enr,Unknown,19
transfer,Santa Cruz,2024,Enr,Unknown,25
transfer,Santa Cruz,2025,Enr,Unknown,22
transfer,Santa Cruz,2017,Enr,White,478
transfer,Santa Cruz,2018,Enr,White,605
transfer,Santa Cruz,2019,Enr,White,536
transfer,Santa Cruz,2020,Enr,White,541
transfer,Santa Cruz,2021,Enr,White,640
transfer,Santa Cruz,2022,Enr,White,481
transfer,Santa Cruz,2023,Enr,White,424
transfer,Santa Cruz,2024,Enr,White,499
transfer,Santa Cruz,2025,Enr,White,452
transfer,Santa Cruz,2017,Enr,International,60
transfer,Santa Cruz,2018,Enr,International,99
transfer,Santa Cruz,2019,Enr,International,73
transfer,Santa Cruz,2020,Enr,International,64
transfer,Santa Cruz,2021,Enr,International,63
transfer,Santa Cruz,2022,Enr,International,54
